DATE,TIME,NAME,Mw,R_EPI,R_HYP,H,PGA_ew,PGA_ns,PGV_ew,PGV_ns,SOIL
20151103,"174321,4",FSTR,"4,4","160,746","160,8881",5,"9,63E-04","6,87E-04","3,11E-05","2,47E-05",
20151103,"174321,4",GL1R,"4,4","279,435","279,4808",5,"0,00E+00","2,56E-05","0,00E+00","1,48E-06",
20151103,"174321,4",GOYR,"4,4","182,888","182,9648",5,"1,70E-04","1,86E-04","7,12E-06","4,76E-06",
20151103,"174321,4",GUZR,"4,4","140,936","141,0562",5,"1,77E-03","1,58E-03","4,05E-05","3,31E-05",
20151103,"174321,4",KGUR,"4,4","205,182","205,2445",5,"1,84E-04","1,67E-04","8,52E-06","5,82E-06",
20151103,"174321,4",KIV0,"4,4","120,851","121,0097",5,"6,61E-02","8,46E-02","1,57E-03","2,11E-03",Известняк
20151103,"174321,4",KMGR,"4,4","320,207","320,2584",5,"1,53E-04","7,67E-05","6,88E-06","5,22E-06","Супесь, суглинок"
20151103,"174321,4",KORR,"4,4","267,929","267,9879",5,"1,65E-04","1,78E-04","8,64E-06","9,94E-06","Суглинки, глины с прослоями песков"
20151103,"174321,4",LABN,"4,4","68,907","69,1098",5,"1,12E-03","1,13E-03","4,10E-05","4,25E-05",
20151103,"174321,4",LACR,"4,4","301,329","301,3944",5,"1,73E-04","1,72E-04","8,82E-06","8,65E-06","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев,"
20151103,"174321,4",LSNR,"4,4","238,461","238,5285",5,"3,47E-04","3,43E-04","1,02E-05","9,71E-06","Глины, суглинки, супесь,"
20151103,"174321,4",LZRR,"4,4","195,563","195,6316",5,"1,30E-04","1,82E-04","7,63E-06","9,09E-06",
20151103,"174321,4",MAK,"4,4","513,408","513,4328",5,"3,31E-05","3,74E-05","2,42E-06","2,84E-06",Аллювиальные отложения
20151103,"174321,4",NCK,"4,4","209,023","209,0953",5,"3,96E-04","3,83E-04","2,10E-05","1,79E-05",
20151103,"174321,4",NEY,"4,4","185,273","185,3946",5,"1,16E-03","7,24E-04","3,67E-05","2,08E-05",
20151103,"174321,4",PRTR,"4,4","239,306","239,3611",5,"4,12E-04","4,43E-04","1,16E-05","1,27E-05","Глина, суглинок, песчано-валунно-галечные отложения"
20151103,"174321,4",PYA1,"4,4","139,254","139,3671",5,"6,11E-04","6,07E-04","1,37E-05","1,08E-05",
20151103,"174321,4",RPOR,"4,4","153,515","153,6171",5,"9,63E-04","9,62E-04","1,96E-05","2,60E-05",
20151103,"174321,4",SOC,"4,4","192,701","192,7706",5,"1,13E-04","1,34E-04","6,22E-06","6,33E-06",Глинистые сланцы
20151103,"174321,4",SPGR,"4,4","278,231","278,2777",5,"3,72E-05","4,50E-05","1,71E-06","2,76E-06","Суглинки плотные, маловлажные, с включениями щебня и гальки"
20151103,"174321,4",STDR,"4,4","247,251","247,3089",5,"1,42E-04","1,79E-04","7,10E-06","7,80E-06",Песчано-валунно-галечные отложения
20151103,"174321,4",TRKR,"4,4","273,274","273,3223",5,"3,06E-04","3,57E-04","1,13E-05","1,71E-05","Глина, суглинок, песчано-валунно-галечные отложения"
20151103,"174321,4",TRKR,"4,4","273,274","273,3223",5,"2,96E-04","1,19E-03","1,12E-05","1,22E-05","Глина, суглинок, песчано-валунно-галечные отложения"
20151103,"174321,4",VSLR,"4,4","185,839","185,9157",5,"1,14E-04","2,20E-04","6,08E-06","1,18E-05",
20151103,"174321,4",XNZR,"4,4","476,845","476,8918",5,"1,39E-04","9,00E-05","2,49E-06","2,52E-06","Скала, известняк"
20151103,"174321,4",ZEI,"4,4","282,583","282,6679",5,"3,37E-04","3,67E-04","1,18E-05","1,06E-05","Ледниковые отложения, ниже по разрезу гранитоиды и сланцы"
20160419,"202239,7",AKT,"4,5","136,327","137,0558",13,"1,51E-03","1,57E-03","6,21E-05","5,65E-05",Аргиллит
20160419,"202239,7",BTLR,"4,5","296,212","296,5412",13,"6,67E-05","5,51E-05","4,03E-06","2,99E-06",Песчаник
20160419,"202239,7",BUJR,"4,5","243,637","244,0085",13,"1,36E-04","1,37E-04","1,07E-05","1,05E-05",Песчаник
20160419,"202239,7",DBC,"4,5","276,945","277,2911",13,"2,52E-04","1,51E-04","1,24E-05","9,39E-06",Известняк
20160419,"202239,7",GNBR,"4,5","227,876","228,3186",13,"2,90E-04","2,92E-04","1,11E-05","1,36E-05",Известняк
20160419,"202239,7",GRO,"4,5","374,274","374,5049",13,"0,00E+00","2,15E-05","0,00E+00","2,19E-06",Галечники
20160419,"202239,7",KANR,"4,5","254,992","255,3219",13,"9,05E-05","1,18E-04","5,56E-06","8,15E-06",
20160419,"202239,7",LACR,"4,5","447,473","447,7007",13,"9,21E-06","0,00E+00","6,19E-07","0,00E+00","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев,"
20160419,"202239,7",MAK,"4,5","232,695","233,0602",13,"1,47E-04","1,22E-04","1,09E-05","9,40E-06",Аллювиальные отложения
20160419,"202239,7",PYA1,"4,5","592,579","592,7354",13,"4,46E-06","6,35E-06","7,99E-08","1,01E-07",
20160419,"202239,7",URKR,"4,5","167,839","168,4496",13,"8,08E-04","1,20E-03","3,14E-05","4,28E-05",Скальные породы
20160513,"211747,2",AKT,"5,3","185,435","196,8688",65,"3,48E-03","2,09E-03","1,77E-04","9,59E-05",Аргиллит
20160513,"211747,2",ARKR,"5,3","54,828","85,6183",65,"8,77E-03","5,40E-03","5,87E-04","3,78E-04",Известняк
20160513,"211747,2",ARNR,"5,3","176,616","188,3427",65,"5,50E-04","3,84E-04","2,90E-05","3,25E-05",Песчано-валунно-галечные отложения
20160513,"211747,2",BEYR,"5,3","318,103","324,813",65,"1,38E-03","4,78E-04","3,45E-05","1,71E-05",Мергелистые известняки
20160513,"211747,2",BTKR,"5,3","162,63","175,3603",65,"5,67E-04","4,01E-04","3,38E-05","3,42E-05","Суглинки и супеси, ниже по разрезу глины"
20160513,"211747,2",BTLR,"5,3","23,552","70,0481",65,"4,92E-03","3,30E-03","2,30E-04","1,24E-04",Песчаник
20160513,"211747,2",BUJR,"5,3","59,658","88,5669",65,"8,11E-03","9,70E-03","4,80E-04","6,06E-04",Песчаник
20160513,"211747,2",DIGR,"5,3","230,178","239,7038",65,"4,25E-04","3,17E-04","7,90E-06","8,06E-06","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды"
20160513,"211747,2",DLMR,"5,3","32,396","73,2171",65,"1,41E-02","8,80E-03","6,80E-04","5,52E-04",Делювий
20160513,"211747,2",DRN,"5,3","184,367","195,4826",65,"3,69E-03","3,23E-03","1,72E-04","1,72E-04",Известняк
20160513,"211747,2",DVE,"5,3","26,433","70,9108",65,"9,57E-03","1,35E-02","4,01E-04","7,47E-04",
20160513,"211747,2",ERBR,"5,3","570,354","574,0783",65,"4,89E-04","6,15E-04","3,30E-05","5,70E-05",
20160513,"211747,2",GRO,"5,3","82,551","105,1627",65,"3,48E-03","4,01E-03","1,58E-04","2,16E-04",Галечники
20160513,"211747,2",KANR,"5,3","97,565","117,2206",65,"3,88E-03","7,05E-03","2,04E-04","4,33E-04",
20160513,"211747,2",KGUR,"5,3","639,066","642,3698",65,"9,96E-06","1,29E-05","1,05E-06","9,94E-07",
20160513,"211747,2",KIV0,"5,3","324,853","331,5289",65,"0,00E+00","1,04E-02","0,00E+00","5,87E-04",Известняк
20160513,"211747,2",KMGR,"5,3","127,556","143,4996",65,"2,31E-05","3,09E-05","1,43E-06","1,39E-06","Супесь, суглинок"
20160513,"211747,2",KMKR,"5,3","96,838","117,6985",65,"6,93E-03","7,66E-03","2,53E-04","3,06E-04",Аргиллит
20160513,"211747,2",KORR,"5,3","192,151","203,0461",65,"9,37E-04","9,96E-04","5,67E-05","6,78E-05","Суглинки, глины с прослоями песков"
20160513,"211747,2",LACR,"5,3","171,786","184,1275",65,"2,53E-04","2,09E-04","1,04E-05","9,20E-06","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев,"
20160513,"211747,2",LSNR,"5,3","216,75","226,4813",65,"0,00E+00","4,95E-04","0,00E+00","1,31E-05","Глины, суглинки, супесь,"
20160513,"211747,2",NVNR,"5,3","408,388","413,582",65,"7,15E-04","0,00E+00","9,08E-06","0,00E+00",
20160513,"211747,2",PRTR,"5,3","199,949","210,291",65,"1,12E-03","1,54E-03","4,07E-05","4,88E-05","Глина, суглинок, песчано-валунно-галечные отложения"
20160513,"211747,2",STDR,"5,3","199,208","209,6538",65,"4,10E-04","2,49E-04","2,27E-05","2,34E-05",Песчано-валунно-галечные отложения
20160513,"211747,2",STDR,"5,3","199,208","209,6538",65,"0,00E+00","2,52E-04","0,00E+00","1,33E-05",Песчано-валунно-галечные отложения
20160513,"211747,2",TRKR,"5,3","167,826","180,0244",65,"1,35E-03","2,21E-03","6,88E-05","7,71E-05","Глина, суглинок, песчано-валунно-галечные отложения"
20160513,"211747,2",VLKR,"5,3","142,458","156,8698",65,"1,76E-04","1,08E-04","1,20E-05","6,99E-06",Песчано-валунно-галечные отложения
20160513,"211747,2",ZEI,"5,3","204,119","214,8107",65,"1,10E-03","1,45E-03","2,98E-05","3,75E-05","Ледниковые отложения, ниже по разрезу гранитоиды и сланцы"
20160907,"165744,1",AKT,"4,3","95,927","96,2696",7,"6,85E-04","5,75E-04","2,73E-05","2,58E-05",Аргиллит
20160907,"165744,1",ARKR,"4,3","86,583","86,93",7,"8,68E-04","7,73E-04","4,15E-05","3,23E-05",Известняк
20160907,"165744,1",ARNR,"4,3","245,441","245,5531",7,"1,86E-05","2,62E-05","1,57E-06","1,65E-06",Песчано-валунно-галечные отложения
20160907,"165744,1",BTKR,"4,3","242,925","243,0437",7,"4,33E-05","7,80E-05","4,14E-06","4,23E-06","Суглинки и супеси, ниже по разрезу глины"
20160907,"165744,1",BTKR,"4,3","242,925","243,0437",7,"4,80E-05","7,74E-05","4,09E-06","4,32E-06","Суглинки и супеси, ниже по разрезу глины"
20160907,"165744,1",BUJR,"4,3","111,955","112,2033",7,"6,85E-04","5,39E-04","3,53E-05","3,44E-05",Песчаник
20160907,"165744,1",DBC,"4,3","129,997","130,2338",7,"3,63E-04","2,48E-04","3,07E-05","1,88E-05",Известняк
20160907,"165744,1",DIGR,"4,3","279,899","280,0406",7,"9,23E-06","1,71E-05","4,72E-07","5,22E-07","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды"
20160907,"165744,1",DVE,"4,3","130,33","130,5632",7,"1,22E-04","2,05E-04","9,54E-06","1,84E-05",
20160907,"165744,1",GNBR,"4,3","63,416","63,9452",7,"4,07E-03","3,72E-03","5,15E-05","4,67E-05",Известняк
20160907,"165744,1",GRO,"4,3","184,624","184,7624",7,"9,56E-05","1,45E-04","1,23E-05","1,28E-05",Галечники
20160907,"165744,1",KANR,"4,3","162,874","163,0233",7,"3,54E-04","2,72E-04","3,65E-05","3,56E-05",
20160907,"165744,1",KMGR,"4,3","199,908","200,0577",7,"4,14E-04","1,99E-04","1,42E-05","7,26E-06","Супесь, суглинок"
20160907,"165744,1",KMKR,"4,3","45,71","46,568",7,"9,04E-03","7,32E-03","2,62E-04","2,47E-04",Аргиллит
20160907,"165744,1",KRNR,"4,3","109,209","109,5202",7,"5,47E-04","4,59E-04","2,07E-05","1,92E-05",Известняк
20160907,"165744,1",KSMR,"4,3","123,402","123,6565",7,"3,57E-05","8,60E-06","5,10E-07","2,36E-07",Аллювий
20160907,"165744,1",LACR,"4,3","223,759","223,912",7,"3,20E-05","4,64E-05","2,28E-06","2,53E-06","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев,"
20160907,"165744,1",LSNR,"4,3","283,144","283,248",7,"0,00E+00","1,61E-05","0,00E+00","1,26E-06","Глины, суглинки, супесь,"
20160907,"165744,1",MAK,"4,3","138,567","138,7458",7,"1,59E-03","1,54E-03","1,60E-05","1,58E-05",Аллювиальные отложения
20160907,"165744,1",SGKR,"4,3","104,445","104,7182",7,"4,14E-04","4,67E-04","2,31E-05","2,57E-05",Известняк
20160907,"165744,1",STDR,"4,3","272,354","272,4532",7,"1,63E-05","2,80E-05","1,17E-06","2,18E-06",Песчано-валунно-галечные отложения
20160907,"165744,1",TRKR,"4,3","261,436","261,5335",7,"6,76E-05","6,55E-05","4,69E-06","4,80E-06","Глина, суглинок, песчано-валунно-галечные отложения"
20160907,"165744,1",UNCR,"4,3","95,697","96,0127",7,"5,16E-04","7,87E-04","3,34E-05","4,62E-05",Песчаник
20160907,"165744,1",URKR,"4,3","85,676","86,08",7,"1,33E-03","1,74E-03","4,31E-05","4,84E-05",Скальные породы
20160907,"165744,1",XNZR,"4,3","76,301","76,7931",7,"1,92E-03","3,91E-03","7,31E-05","1,04E-04","Скала, известняк"
20160907,"165744,1",ZEI,"4,3","250,953","251,1117",7,"5,28E-05","4,39E-05","2,64E-06","2,09E-06","Ледниковые отложения, ниже по разрезу гранитоиды и сланцы"
20160921,192736,AHMR,"4,4","185,676","185,9261",9,"2,50E-04","3,12E-04","1,53E-05","1,87E-05",
20160921,192736,ALER,"4,4","295,911","296,0638",9,"6,49E-05","6,13E-05","7,07E-06","4,53E-06",
20160921,192736,ANN,"4,4","399,17","399,2728",9,"2,74E-05","4,03E-05","1,85E-06","2,37E-06","Суглинок, аллювий, глины сланцеватые, песчаники"
20160921,192736,ARXR,"4,4","121,276","121,7298",9,"2,36E-03","3,54E-03","4,39E-05","9,50E-05",
20160921,192736,BEYR,"4,4","224,055","224,2641",9,"3,83E-04","1,14E-04","1,72E-05","6,22E-06",Мергелистые известняки
20160921,192736,BTKR,"4,4","304,184","304,3353",9,"2,68E-05","1,32E-04","1,41E-06","1,96E-06","Суглинки и супеси, ниже по разрезу глины"
20160921,192736,DBC,"4,4","480,217","480,318",9,"1,08E-05","8,96E-06","1,05E-06","7,88E-07",Известняк
20160921,192736,DIGR,"4,4","215,222","215,498",9,"1,08E-04","1,18E-04","4,25E-06","4,56E-06","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды"
20160921,192736,DOMR,"4,4","102,373","102,9211",9,"7,59E-03","5,72E-03","1,05E-04","1,06E-04",
20160921,192736,ERBR,"4,4","361,455","361,5743",9,"4,87E-04","2,78E-04","1,57E-05","1,76E-05",
20160921,192736,FSTR,"4,4","186,412","186,7223",9,"1,12E-04","8,89E-05","9,49E-06","5,92E-06",
20160921,192736,GNBR,"4,4","489,198","489,3045",9,"1,92E-05","9,52E-06","9,84E-07","7,78E-07",Известняк
20160921,192736,GOF,"4,4","329,286","329,4171",9,"2,33E-04","3,01E-04","6,60E-06","1,03E-05",Песчано-глинистые осадки
20160921,192736,GOYR,"4,4","236,069","236,2521",9,"5,17E-05","4,40E-05","4,16E-06","3,14E-06",
20160921,192736,GUZR,"4,4","182,62","182,8839",9,"1,32E-04","2,00E-04","5,16E-06","8,63E-06",
20160921,192736,KBTC,"4,4","244,437","244,6289",9,"9,48E-05","1,54E-04","9,09E-06","9,12E-06",Глина
20160921,192736,KIV0,"4,4","212,885","213,129",9,"4,89E-03","5,28E-03","3,98E-04","3,37E-04",Известняк
20160921,192736,KMGR,"4,4","321,345","321,4925",9,"0,00E+00","2,57E-05","0,00E+00","2,27E-06","Супесь, суглинок"
20160921,192736,KORR,"4,4","258,47","258,6489",9,"5,47E-05","5,12E-05","4,04E-06","4,59E-06","Суглинки, глины с прослоями песков"
20160921,192736,LABN,"4,4","240,618","240,7973",9,"7,10E-05","5,31E-05","5,28E-06","3,92E-06",
20160921,192736,LACR,"4,4","271,622","271,8163",9,"7,92E-05","1,26E-04","5,02E-06","7,72E-06","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев,"
20160921,192736,LSNR,"4,4","243,828","244,0199",9,"1,23E-04","1,15E-04","2,70E-06","2,89E-06","Глины, суглинки, супесь,"
20160921,192736,LSNR,"4,4","243,828","244,0199",9,"1,27E-04","1,14E-04","2,79E-06","2,84E-06","Глины, суглинки, супесь,"
20160921,192736,LZRR,"4,4","208,262","208,4642",9,"4,40E-04","4,07E-04","2,01E-05","1,85E-05",
20160921,192736,NCK,"4,4","238,443","238,6322",9,"5,40E-05","6,05E-05","4,57E-06","3,94E-06",
20160921,192736,NEY,"4,4","163,263","163,6142",9,"4,98E-04","4,78E-04","1,84E-05","2,26E-05",
20160921,192736,NVNR,"4,4","248,707","248,8823",9,"0,00E+00","8,20E-04","0,00E+00","1,04E-05",
20160921,192736,SHA1,"4,4","192,926","193,2462",9,"2,74E-04","3,08E-04","1,74E-05","1,84E-05",Известняк
20160921,192736,SOC,"4,4","157,337","157,6046",9,"7,93E-04","8,95E-04","3,84E-05","3,73E-05",Глинистые сланцы
20160921,192736,SPGR,"4,4","344,785","344,9051",9,"3,40E-05","2,92E-05","2,20E-06","2,20E-06","Суглинки плотные, маловлажные, с включениями щебня и гальки"
20160921,192736,STDR,"4,4","267,399","267,5625",9,"1,57E-05","2,94E-05","1,22E-06","3,85E-06",Песчано-валунно-галечные отложения
20160921,192736,VSLR,"4,4","134,281","134,6054",9,"4,55E-04","6,93E-04","2,09E-05","2,38E-05",
20160921,192736,ZEI,"4,4","239,105","239,3545",9,"2,90E-04","2,09E-04","9,86E-06","8,73E-06","Ледниковые отложения, ниже по разрезу гранитоиды и сланцы"
20161030,"52705,8",AHMR,"4,4","114,591","116,0971",18,"3,20E-03","2,64E-03","1,10E-04","1,11E-04",
20161030,"52705,8",ALER,"4,4","269,775","270,4093",18,"3,02E-04","2,56E-04","1,10E-05","9,83E-06",
20161030,"52705,8",ANN,"4,4","197,328","198,1525",18,"7,00E-04","2,69E-03","1,17E-05","1,53E-05","Суглинок, аллювий, глины сланцеватые, песчаники"
20161030,"52705,8",ANN,"4,4","197,328","198,1525",18,"1,42E-04","2,29E-04","1,20E-05","1,64E-05","Суглинок, аллювий, глины сланцеватые, песчаники"
20161030,"52705,8",ARNR,"4,4","392,968","393,3995",18,"1,55E-05","2,45E-05","1,42E-06","2,03E-06",Песчано-валунно-галечные отложения
20161030,"52705,8",ARXR,"4,4","151,29","152,5416",18,"1,59E-03","2,34E-03","2,15E-05","5,62E-05",
20161030,"52705,8",BEYR,"4,4","257,289","257,9663",18,"2,88E-04","7,74E-05","8,84E-06","3,75E-06",Мергелистые известняки
20161030,"52705,8",DBC,"4,4","597,244","597,5414",18,"1,55E-05","1,22E-05","1,45E-06","1,12E-06",Известняк
20161030,"52705,8",DOMR,"4,4","190,927","191,9312",18,"3,93E-04","1,15E-04","8,21E-06","2,30E-06",
20161030,"52705,8",GOYR,"4,4","19,315","26,6075",18,"1,17E-02","1,54E-02","4,01E-04","3,56E-04",
20161030,"52705,8",GUZR,"4,4","46,546","50,2075",18,"5,30E-03","5,94E-03","1,59E-04","1,50E-04",
20161030,"52705,8",KGUR,"4,4","102,381","103,9627",18,"3,36E-04","3,27E-04","1,92E-05","1,71E-05",
20161030,"52705,8",KIV0,"4,4","248,213","248,9542",18,"5,78E-03","4,89E-03","2,94E-04","3,03E-04",Известняк
20161030,"52705,8",LABN,"4,4","101,263","102,9015",18,"1,61E-03","2,78E-03","9,85E-05","1,80E-04",
20161030,"52705,8",LACR,"4,4","407,976","408,4311",18,"2,79E-05","2,59E-05","1,68E-06","1,56E-06","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев,"
20161030,"52705,8",LZRR,"4,4","34,778","39,2431",18,"5,89E-03","5,27E-03","2,35E-04","2,54E-04",
20161030,"52705,8",NCK,"4,4","329,438","329,957",18,"6,87E-05","5,89E-05","6,34E-06","5,22E-06",
20161030,"52705,8",NEY,"4,4","271,84","272,554",18,"7,08E-05","6,85E-05","3,99E-06","4,99E-06",
20161030,"52705,8",RPOR,"4,4","76,615","78,8405",18,"1,72E-03","1,49E-03","4,66E-05","5,42E-05",
20161030,"52705,8",SHA1,"4,4","249,497","250,3069",18,"2,08E-04","3,93E-04","1,20E-05","1,74E-05",Известняк
20161030,"52705,8",SOC,"4,4","71,205","73,4892",18,"9,70E-04","6,81E-04","6,04E-05","3,51E-05",Глинистые сланцы
20161030,"52705,8",SPGR,"4,4","136,211","137,4083",18,"2,10E-04","2,90E-04","2,75E-05","2,78E-05","Суглинки плотные, маловлажные, с включениями щебня и гальки"
20161030,"52705,8",VSLR,"4,4","88,972","90,8426",18,"9,22E-04","1,11E-03","1,22E-04","8,50E-05",
20170313,"22519,8",AHMR,"4,4","288,611","288,6661",5,"2,96E-05","4,57E-05","2,61E-06","2,74E-06",
20170313,"22519,8",AKT,"4,4","348,804","348,8576",5,"0,00E+00","1,92E-05","0,00E+00","1,58E-06",Аргиллит
20170313,"22519,8",ALER,"4,4","267,369","267,4258",5,"6,02E-05","0,00E+00","3,80E-06","0,00E+00",
20170313,"22519,8",ARNR,"4,4","96,176","96,3286",5,"4,05E-04","2,97E-04","1,28E-05","1,25E-05",Песчано-валунно-галечные отложения
20170313,"22519,8",ARNR,"4,4","96,176","96,3286",5,"4,11E-04","3,14E-04","2,61E-05","2,53E-05",Песчано-валунно-галечные отложения
20170313,"22519,8",ARXR,"4,4","234,257","234,3472",5,"1,44E-04","1,31E-04","7,60E-06","7,38E-06",
20170313,"22519,8",BEYR,"4,4","190,103","190,1879",5,"5,41E-05","2,01E-05","2,98E-06","1,90E-06",Мергелистые известняки
20170313,"22519,8",BTKR,"4,4","125,381","125,5058",5,"2,76E-04","1,89E-04","1,76E-05","1,81E-05","Суглинки и супеси, ниже по разрезу глины"
20170313,"22519,8",BTKR,"4,4","125,381","125,5058",5,"2,96E-04","1,97E-04","1,23E-05","1,22E-05","Суглинки и супеси, ниже по разрезу глины"
20170313,"22519,8",BTLR,"4,4","208,269","208,3545",5,"3,83E-05","4,27E-05","3,17E-06","3,81E-06",Песчаник
20170313,"22519,8",BUJR,"4,4","284,132","284,1845",5,"3,94E-05","3,24E-05","4,62E-06","3,26E-06",Песчаник
20170313,"22519,8",DBC,"4,4","265,177","265,2415",5,"2,26E-05","1,79E-05","1,87E-06","1,29E-06",Известняк
20170313,"22519,8",DIGR,"4,4","53,164","53,6103",5,"1,34E-03","7,85E-04","3,50E-05","3,04E-05","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды"
20170313,"22519,8",DLMR,"4,4","249,098","249,1623",5,"1,43E-04","1,40E-04","9,23E-06","1,09E-05",Делювий
20170313,"22519,8",DOMR,"4,4","194,699","194,8111",5,"1,30E-04","1,46E-04","3,77E-06","4,56E-06",
20170313,"22519,8",DVE,"4,4","206,998","207,0792",5,"9,25E-05","6,82E-05","5,54E-06","6,01E-06",
20170313,"22519,8",ERBR,"4,4","447,029","447,0603",5,"1,18E-04","8,52E-05","9,82E-06","9,02E-06",
20170313,"22519,8",FSTR,"4,4","353,561","353,6256",5,"8,96E-06","1,07E-05","6,42E-07","6,13E-07",
20170313,"22519,8",GNBR,"4,4","268,307","268,3789",5,"3,60E-05","3,43E-05","3,11E-06","2,76E-06",Известняк
20170313,"22519,8",GRO,"4,4","189,423","189,493",5,"5,72E-05","6,86E-05","4,86E-06","5,79E-06",Галечники
20170313,"22519,8",GUZR,"4,4","338,864","338,914",5,"6,83E-06","0,00E+00","6,57E-07","0,00E+00",
20170313,"22519,8",HNZR,"4,4","248,037","248,1268",5,"2,12E-05","2,27E-05","1,86E-06","2,33E-06","Скала, известняк"
20170313,"22519,8",KMGR,"4,4","118,162","118,3013",5,"3,23E-04","2,72E-04","1,59E-05","1,22E-05","Супесь, суглинок"
20170313,"22519,8",KMKR,"4,4","281,855","281,9394",5,"6,43E-05","7,38E-05","3,27E-06","3,36E-06",Аргиллит
20170313,"22519,8",KORR,"4,4","78,986","79,1855",5,"1,47E-03","3,41E-03","7,79E-05","1,61E-04","Суглинки, глины с прослоями песков"
20170313,"22519,8",KRNR,"4,4","266,228","266,3014",5,"1,64E-05","2,10E-05","1,05E-06","1,54E-06",Известняк
20170313,"22519,8",LACR,"4,4","65,855","66,1534",5,"1,28E-03","1,01E-03","5,74E-05","6,15E-05","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев,"
20170313,"22519,8",LSNR,"4,4","93,681","93,8527",5,"1,27E-03","1,09E-03","1,28E-05","1,28E-05","Глины, суглинки, супесь,"
20170313,"22519,8",MAK,"4,4","316,485","316,5252",5,"2,84E-05","3,52E-05","3,05E-06","3,20E-06",Аллювиальные отложения
20170313,"22519,8",NCK,"4,4","118,928","119,0551",5,"7,30E-04","9,27E-04","4,24E-05","5,06E-05",
20170313,"22519,8",NEY,"4,4","121,173","121,3589",5,"1,79E-04","1,83E-04","9,81E-06","1,22E-05",
20170313,"22519,8",PRTR,"4,4","154,545","154,6303",5,"4,74E-04","4,47E-04","2,00E-05","1,83E-05","Глина, суглинок, песчано-валунно-галечные отложения"
20170313,"22519,8",PRTR,"4,4","154,545","154,6303",5,"1,15E-03","4,56E-04","1,17E-05","1,30E-05","Глина, суглинок, песчано-валунно-галечные отложения"
20170313,"22519,8",RPOR,"4,4","312,987","313,0371",5,"5,62E-06","1,05E-05","5,64E-07","9,67E-07",
20170313,"22519,8",SGKR,"4,4","324,96","325,0076",5,"5,86E-05","4,26E-05","2,36E-06","2,33E-06",Известняк
20170313,"22519,8",SHA1,"4,4","168,509","168,6594",5,"6,62E-05","7,72E-05","5,12E-06","6,23E-06",Известняк
20170313,"22519,8",SOC,"4,4","344,725","344,7639",5,"1,71E-05","2,01E-05","1,26E-06","1,58E-06",Глинистые сланцы
20170313,"22519,8",STDR,"4,4","108,642","108,7737",5,"1,18E-03","1,35E-03","1,19E-05","1,36E-05",Песчано-валунно-галечные отложения
20170313,"22519,8",STDR,"4,4","108,642","108,7737",5,"3,61E-04","4,48E-04","2,19E-05","3,61E-05",Песчано-валунно-галечные отложения
20170313,"22519,8",TRKR,"4,4","166,658","166,7372",5,"5,51E-04","3,15E-04","2,79E-05","1,74E-05","Глина, суглинок, песчано-валунно-галечные отложения"
20170313,"22519,8",TRKR,"4,4","166,658","166,7372",5,"1,24E-03","3,18E-04","1,25E-05","1,20E-05","Глина, суглинок, песчано-валунно-галечные отложения"
20170313,"22519,8",UNCR,"4,4","255,545","255,6104",5,"4,70E-05","5,46E-05","4,64E-06","5,92E-06",Песчаник
20170313,"22519,8",URKR,"4,4","325,02","325,0816",5,"6,64E-05","5,20E-05","1,42E-06","1,59E-06",Скальные породы
20170313,"22519,8",VLKR,"4,4","105,34","105,493",5,"4,11E-04","2,71E-04","1,85E-05","1,95E-05",Песчано-валунно-галечные отложения
20170313,"22519,8",VSLR,"4,4","320,144","320,1885",5,"1,93E-05","3,08E-05","2,09E-06","2,52E-06",
20170313,"22519,8",ZEI,"4,4","43,148","43,7003",5,"6,82E-03","7,53E-03","1,67E-04","2,60E-04","Ледниковые отложения, ниже по разрезу гранитоиды и сланцы"
20170503,"85342,4",AKT,"5,2","98,926","110,8957",49,"8,57E-03","4,92E-03","4,11E-04","2,56E-04",Аргиллит
20170503,"85342,4",ARKR,"5,2","66,088","82,7265",49,"6,35E-03","5,23E-03","4,14E-04","3,38E-04",Известняк
20170503,"85342,4",ARNR,"5,2","241,281","246,2902",49,"9,48E-05","1,28E-04","9,02E-06","8,24E-06",Песчано-валунно-галечные отложения
20170503,"85342,4",ARNR,"5,2","241,281","246,2902",49,"1,06E-04","1,29E-04","8,99E-06","8,39E-06",Песчано-валунно-галечные отложения
20170503,"85342,4",BTKR,"5,2","236,313","241,4612",49,"1,49E-04","1,67E-04","1,51E-05","1,94E-05","Суглинки и супеси, ниже по разрезу глины"
