DATE	    TIME    NAME   Mw	  R_EPI	   R_HYP       H	PGA_ew	      PGA_ns	     PGV_ew	    PGV_ns		SOIL
20151103  174321.4  FSTR  4.40  160.7460  160.8881    5.00  9.633578e-004  6.867418e-004  3.108747e-005  2.466239e-005  
20151103  174321.4  GL1R  4.40  279.4350  279.4808    5.00  0.000000e+000  2.561758e-005  0.000000e+000  1.478338e-006  
20151103  174321.4  GOYR  4.40  182.8880  182.9648    5.00  1.698707e-004  1.858496e-004  7.120616e-006  4.762217e-006  
20151103  174321.4  GUZR  4.40  140.9360  141.0562    5.00  1.765474e-003  1.579442e-003  4.045387e-005  3.313247e-005  
20151103  174321.4  KGUR  4.40  205.1820  205.2445    5.00  1.843199e-004  1.672799e-004  8.518475e-006  5.815884e-006  
20151103  174321.4  KIV0  4.40  120.8510  121.0097    5.00  6.605236e-002  8.460284e-002  1.565841e-003  2.113472e-003  Известняк
20151103  174321.4  KMGR  4.40  320.2070  320.2584    5.00  1.527509e-004  7.670484e-005  6.877200e-006  5.215069e-006  Супесь, суглинок
20151103  174321.4  KORR  4.40  267.9290  267.9879    5.00  1.645937e-004  1.779493e-004  8.635510e-006  9.935042e-006  Суглинки, глины с прослоями песков
20151103  174321.4  LABN  4.40   68.9070   69.1098    5.00  1.117243e-003  1.130863e-003  4.097310e-005  4.252442e-005  
20151103  174321.4  LACR  4.40  301.3290  301.3944    5.00  1.726703e-004  1.717123e-004  8.823841e-006  8.649750e-006  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев.
20151103  174321.4  LSNR  4.40  238.4610  238.5285    5.00  3.473931e-004  3.427262e-004  1.018748e-005  9.707999e-006  Глины, суглинки, супесь.
20151103  174321.4  LZRR  4.40  195.5630  195.6316    5.00  1.296144e-004  1.817539e-004  7.625088e-006  9.088782e-006  
20151103  174321.4   MAK  4.40  513.4080  513.4328    5.00  3.312006e-005  3.736228e-005  2.415894e-006  2.843347e-006  Аллювиальные отложения
20151103  174321.4   NCK  4.40  209.0230  209.0953    5.00  3.956105e-004  3.834762e-004  2.099238e-005  1.794882e-005  
20151103  174321.4   NEY  4.40  185.2730  185.3946    5.00  1.161325e-003  7.239500e-004  3.673663e-005  2.077939e-005  
20151103  174321.4  PRTR  4.40  239.3060  239.3611    5.00  4.124276e-004  4.428542e-004  1.161810e-005  1.274798e-005  Глина, суглинок, песчано-валунно-галечные отложения
20151103  174321.4  PYA1  4.40  139.2540  139.3671    5.00  6.113599e-004  6.071264e-004  1.370873e-005  1.078007e-005  
20151103  174321.4  RPOR  4.40  153.5150  153.6171    5.00  9.629610e-004  9.619903e-004  1.959578e-005  2.604806e-005  
20151103  174321.4   SOC  4.40  192.7010  192.7706    5.00  1.127636e-004  1.338826e-004  6.222014e-006  6.327925e-006  Глинистые сланцы
20151103  174321.4  SPGR  4.40  278.2310  278.2777    5.00  3.716367e-005  4.502656e-005  1.712807e-006  2.756004e-006  Суглинки плотные, маловлажные, с включениями щебня и гальки
20151103  174321.4  STDR  4.40  247.2510  247.3089    5.00  1.420334e-004  1.794884e-004  7.101164e-006  7.803614e-006  Песчано-валунно-галечные отложения
20151103  174321.4  TRKR  4.40  273.2740  273.3223    5.00  3.059937e-004  3.574875e-004  1.129502e-005  1.711378e-005  Глина, суглинок, песчано-валунно-галечные отложения
20151103  174321.4  TRKR  4.40  273.2740  273.3223    5.00  2.962001e-004  1.192828e-003  1.118052e-005  1.218148e-005  Глина, суглинок, песчано-валунно-галечные отложения
20151103  174321.4  VSLR  4.40  185.8390  185.9157    5.00  1.138719e-004  2.200390e-004  6.078246e-006  1.183321e-005  
20151103  174321.4  XNZR  4.40  476.8450  476.8918    5.00  1.391547e-004  9.004687e-005  2.485774e-006  2.520927e-006  Скала, известняк
20151103  174321.4   ZEI  4.40  282.5830  282.6679    5.00  3.368046e-004  3.670359e-004  1.176390e-005  1.058574e-005  Ледниковые отложения, ниже по разрезу гранитоиды и сланцы
20160419  202239.7   AKT  4.50  136.3270  137.0558   13.00  1.507087e-003  1.572035e-003  6.207966e-005  5.650589e-005  Аргиллит
20160419  202239.7  BTLR  4.50  296.2120  296.5412   13.00  6.673086e-005  5.508672e-005  4.033331e-006  2.991906e-006  Песчаник
20160419  202239.7  BUJR  4.50  243.6370  244.0085   13.00  1.360645e-004  1.367145e-004  1.068567e-005  1.046465e-005  Песчаник
20160419  202239.7   DBC  4.50  276.9450  277.2911   13.00  2.522400e-004  1.514000e-004  1.241823e-005  9.386445e-006  Известняк
20160419  202239.7  GNBR  4.50  227.8760  228.3186   13.00  2.897623e-004  2.919273e-004  1.109309e-005  1.359686e-005  Известняк
20160419  202239.7   GRO  4.50  374.2740  374.5049   13.00  0.000000e+000  2.146797e-005  0.000000e+000  2.185909e-006  Галечники
20160419  202239.7  KANR  4.50  254.9920  255.3219   13.00  9.053828e-005  1.176680e-004  5.558868e-006  8.146038e-006  
20160419  202239.7  LACR  4.50  447.4730  447.7007   13.00  9.213633e-006  0.000000e+000  6.186684e-007  0.000000e+000  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев.
20160419  202239.7   MAK  4.50  232.6950  233.0602   13.00  1.467499e-004  1.218873e-004  1.093006e-005  9.400854e-006  Аллювиальные отложения
20160419  202239.7  PYA1  4.50  592.5790  592.7354   13.00  4.455055e-006  6.346129e-006  7.993515e-008  1.008190e-007  
20160419  202239.7  URKR  4.50  167.8390  168.4496   13.00  8.076664e-004  1.201724e-003  3.140613e-005  4.275271e-005  Скальные породы
20160513  211747.2   AKT  5.30  185.4350  196.8688   65.00  3.483444e-003  2.090712e-003  1.772876e-004  9.591602e-005  Аргиллит
20160513  211747.2  ARKR  5.30   54.8280   85.6183   65.00  8.773468e-003  5.401573e-003  5.867776e-004  3.783606e-004  Известняк
20160513  211747.2  ARNR  5.30  176.6160  188.3427   65.00  5.498000e-004  3.844350e-004  2.897277e-005  3.248794e-005  Песчано-валунно-галечные отложения
20160513  211747.2  BEYR  5.30  318.1030  324.8130   65.00  1.383985e-003  4.776911e-004  3.454930e-005  1.709124e-005  Мергелистые известняки
20160513  211747.2  BTKR  5.30  162.6300  175.3603   65.00  5.667248e-004  4.013813e-004  3.382197e-005  3.423819e-005  Суглинки и супеси, ниже по разрезу глины
20160513  211747.2  BTLR  5.30   23.5520   70.0481   65.00  4.915304e-003  3.303001e-003  2.298860e-004  1.243728e-004  Песчаник
20160513  211747.2  BUJR  5.30   59.6580   88.5669   65.00  8.109525e-003  9.698676e-003  4.799474e-004  6.055571e-004  Песчаник
20160513  211747.2  DIGR  5.30  230.1780  239.7038   65.00  4.253203e-004  3.166679e-004  7.899259e-006  8.057368e-006  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды
20160513  211747.2  DLMR  5.30   32.3960   73.2171   65.00  1.413213e-002  8.801253e-003  6.801980e-004  5.523098e-004  Делювий
20160513  211747.2   DRN  5.30  184.3670  195.4826   65.00  3.691092e-003  3.225683e-003  1.721242e-004  1.720360e-004  Известняк
20160513  211747.2   DVE  5.30   26.4330   70.9108   65.00  9.572252e-003  1.348597e-002  4.009775e-004  7.469195e-004  
20160513  211747.2  ERBR  5.30  570.3540  574.0783   65.00  4.893003e-004  6.145260e-004  3.299863e-005  5.699742e-005  
20160513  211747.2   GRO  5.30   82.5510  105.1627   65.00  3.484733e-003  4.005182e-003  1.576086e-004  2.164043e-004  Галечники
20160513  211747.2  KANR  5.30   97.5650  117.2206   65.00  3.878124e-003  7.049206e-003  2.042279e-004  4.329410e-004  
20160513  211747.2  KGUR  5.30  639.0660  642.3698   65.00  9.960040e-006  1.292004e-005  1.047807e-006  9.943262e-007  
20160513  211747.2  KIV0  5.30  324.8530  331.5289   65.00  0.000000e+000  1.043912e-002  0.000000e+000  5.870558e-004  Известняк
20160513  211747.2  KMGR  5.30  127.5560  143.4996   65.00  2.314990e-005  3.094990e-005  1.431885e-006  1.394755e-006  Супесь, суглинок
20160513  211747.2  KMKR  5.30   96.8380  117.6985   65.00  6.931300e-003  7.661403e-003  2.529912e-004  3.063342e-004  Аргиллит
20160513  211747.2  KORR  5.30  192.1510  203.0461   65.00  9.374063e-004  9.955375e-004  5.670964e-005  6.782373e-005  Суглинки, глины с прослоями песков
20160513  211747.2  LACR  5.30  171.7860  184.1275   65.00  2.528375e-004  2.091563e-004  1.039445e-005  9.196644e-006  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев.
20160513  211747.2  LSNR  5.30  216.7500  226.4813   65.00  0.000000e+000  4.952135e-004  0.000000e+000  1.309382e-005  Глины, суглинки, супесь.
20160513  211747.2  NVNR  5.30  408.3880  413.5820   65.00  7.150625e-004  0.000000e+000  9.077616e-006  0.000000e+000  
20160513  211747.2  PRTR  5.30  199.9490  210.2910   65.00  1.115600e-003  1.541900e-003  4.071400e-005  4.884790e-005  Глина, суглинок, песчано-валунно-галечные отложения
20160513  211747.2  STDR  5.30  199.2080  209.6538   65.00  4.101687e-004  2.492312e-004  2.268149e-005  2.339163e-005  Песчано-валунно-галечные отложения
20160513  211747.2  STDR  5.30  199.2080  209.6538   65.00  0.000000e+000  2.518638e-004  0.000000e+000  1.332871e-005  Песчано-валунно-галечные отложения
20160513  211747.2  TRKR  5.30  167.8260  180.0244   65.00  1.346363e-003  2.211681e-003  6.875650e-005  7.707506e-005  Глина, суглинок, песчано-валунно-галечные отложения
20160513  211747.2  VLKR  5.30  142.4580  156.8698   65.00  1.763212e-004  1.083756e-004  1.200880e-005  6.987122e-006  Песчано-валунно-галечные отложения
20160513  211747.2   ZEI  5.30  204.1190  214.8107   65.00  1.103600e-003  1.450000e-003  2.979830e-005  3.745946e-005  Ледниковые отложения, ниже по разрезу гранитоиды и сланцы
20160907  165744.1   AKT  4.30   95.9270   96.2696    7.00  6.852536e-004  5.751867e-004  2.731627e-005  2.578446e-005  Аргиллит
20160907  165744.1  ARKR  4.30   86.5830   86.9300    7.00  8.684626e-004  7.731141e-004  4.149866e-005  3.229803e-005  Известняк
20160907  165744.1  ARNR  4.30  245.4410  245.5531    7.00  1.863914e-005  2.623359e-005  1.565522e-006  1.651990e-006  Песчано-валунно-галечные отложения
20160907  165744.1  BTKR  4.30  242.9250  243.0437    7.00  4.326264e-005  7.797871e-005  4.141260e-006  4.230729e-006  Суглинки и супеси, ниже по разрезу глины
20160907  165744.1  BTKR  4.30  242.9250  243.0437    7.00  4.802500e-005  7.737499e-005  4.094692e-006  4.320587e-006  Суглинки и супеси, ниже по разрезу глины
20160907  165744.1  BUJR  4.30  111.9550  112.2033    7.00  6.852703e-004  5.392824e-004  3.531137e-005  3.443437e-005  Песчаник
20160907  165744.1   DBC  4.30  129.9970  130.2338    7.00  3.626400e-004  2.484000e-004  3.069204e-005  1.875008e-005  Известняк
20160907  165744.1  DIGR  4.30  279.8990  280.0406    7.00  9.233984e-006  1.708359e-005  4.723665e-007  5.224735e-007  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды
20160907  165744.1   DVE  4.30  130.3300  130.5632    7.00  1.215965e-004  2.052445e-004  9.541614e-006  1.842347e-005  
20160907  165744.1  GNBR  4.30   63.4160   63.9452    7.00  4.066061e-003  3.720333e-003  5.148910e-005  4.672054e-005  Известняк
20160907  165744.1   GRO  4.30  184.6240  184.7624    7.00  9.555741e-005  1.445105e-004  1.234874e-005  1.280411e-005  Галечники
20160907  165744.1  KANR  4.30  162.8740  163.0233    7.00  3.536148e-004  2.720485e-004  3.652243e-005  3.558802e-005  
20160907  165744.1  KMGR  4.30  199.9080  200.0577    7.00  4.143528e-004  1.988337e-004  1.415789e-005  7.255366e-006  Супесь, суглинок
20160907  165744.1  KMKR  4.30   45.7100   46.5680    7.00  9.035895e-003  7.323455e-003  2.618093e-004  2.465602e-004  Аргиллит
20160907  165744.1  KRNR  4.30  109.2090  109.5202    7.00  5.471851e-004  4.590078e-004  2.067329e-005  1.916974e-005  Известняк
20160907  165744.1  KSMR  4.30  123.4020  123.6565    7.00  3.570937e-005  8.598438e-006  5.104474e-007  2.359991e-007  Аллювий
20160907  165744.1  LACR  4.30  223.7590  223.9120    7.00  3.197211e-005  4.639633e-005  2.283367e-006  2.529964e-006  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев.
20160907  165744.1  LSNR  4.30  283.1440  283.2480    7.00  0.000000e+000  1.613340e-005  0.000000e+000  1.260114e-006  Глины, суглинки, супесь.
20160907  165744.1   MAK  4.30  138.5670  138.7458    7.00  1.586095e-003  1.537434e-003  1.596097e-005  1.578420e-005  Аллювиальные отложения
20160907  165744.1  SGKR  4.30  104.4450  104.7182    7.00  4.143812e-004  4.673367e-004  2.307204e-005  2.566590e-005  Известняк
20160907  165744.1  STDR  4.30  272.3540  272.4532    7.00  1.627715e-005  2.798486e-005  1.173876e-006  2.177449e-006  Песчано-валунно-галечные отложения
20160907  165744.1  TRKR  4.30  261.4360  261.5335    7.00  6.764331e-005  6.552139e-005  4.689576e-006  4.802043e-006  Глина, суглинок, песчано-валунно-галечные отложения
20160907  165744.1  UNCR  4.30   95.6970   96.0127    7.00  5.161125e-004  7.867546e-004  3.344257e-005  4.618780e-005  Песчаник
20160907  165744.1  URKR  4.30   85.6760   86.0800    7.00  1.327661e-003  1.736864e-003  4.314151e-005  4.844584e-005  Скальные породы
20160907  165744.1  XNZR  4.30   76.3010   76.7931    7.00  1.917141e-003  3.909917e-003  7.311279e-005  1.044636e-004  Скала, известняк
20160907  165744.1   ZEI  4.30  250.9530  251.1117    7.00  5.276359e-005  4.390899e-005  2.640381e-006  2.088343e-006  Ледниковые отложения, ниже по разрезу гранитоиды и сланцы
20160921    192736  AHMR  4.40  185.6760  185.9261    9.00  2.500003e-004  3.115563e-004  1.527076e-005  1.873519e-005  
20160921    192736  ALER  4.40  295.9110  296.0638    9.00  6.494454e-005  6.133828e-005  7.068104e-006  4.532497e-006  
20160921    192736   ANN  4.40  399.1700  399.2728    9.00  2.741385e-005  4.032453e-005  1.851836e-006  2.367809e-006  Суглинок, аллювий, глины сланцеватые, песчаники
20160921    192736  ARXR  4.40  121.2760  121.7298    9.00  2.359954e-003  3.537862e-003  4.390843e-005  9.495262e-005  
20160921    192736  BEYR  4.40  224.0550  224.2641    9.00  3.826105e-004  1.142551e-004  1.716628e-005  6.218305e-006  Мергелистые известняки
20160921    192736  BTKR  4.40  304.1840  304.3353    9.00  2.677183e-005  1.318725e-004  1.406623e-006  1.960868e-006  Суглинки и супеси, ниже по разрезу глины
20160921    192736   DBC  4.40  480.2170  480.3180    9.00  1.079996e-005  8.960040e-006  1.053667e-006  7.876850e-007  Известняк
20160921    192736  DIGR  4.40  215.2220  215.4980    9.00  1.084874e-004  1.183932e-004  4.245133e-006  4.562144e-006  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды
20160921    192736  DOMR  4.40  102.3730  102.9211    9.00  7.586443e-003  5.719538e-003  1.045954e-004  1.064660e-004  
20160921    192736  ERBR  4.40  361.4550  361.5743    9.00  4.866783e-004  2.783297e-004  1.571086e-005  1.755367e-005  
20160921    192736  FSTR  4.40  186.4120  186.7223    9.00  1.122781e-004  8.893984e-005  9.487511e-006  5.917149e-006  
20160921    192736  GNBR  4.40  489.1980  489.3045    9.00  1.921672e-005  9.518750e-006  9.838053e-007  7.783513e-007  Известняк
20160921    192736   GOF  4.40  329.2860  329.4171    9.00  2.325721e-004  3.007157e-004  6.595037e-006  1.031339e-005  Песчано-глинистые осадки
20160921    192736  GOYR  4.40  236.0690  236.2521    9.00  5.170742e-005  4.397226e-005  4.159910e-006  3.135616e-006  
20160921    192736  GUZR  4.40  182.6200  182.8839    9.00  1.316686e-004  2.003268e-004  5.155268e-006  8.626410e-006  
20160921    192736  KBTC  4.40  244.4370  244.6289    9.00  9.477751e-005  1.538600e-004  9.085120e-006  9.124070e-006  Глина
20160921    192736  KIV0  4.40  212.8850  213.1290    9.00  4.885920e-003  5.280680e-003  3.977047e-004  3.374977e-004  Известняк
20160921    192736  KMGR  4.40  321.3450  321.4925    9.00  0.000000e+000  2.574409e-005  0.000000e+000  2.267962e-006  Супесь, суглинок
20160921    192736  KORR  4.40  258.4700  258.6489    9.00  5.474151e-005  5.117573e-005  4.039975e-006  4.593200e-006  Суглинки, глины с прослоями песков
20160921    192736  LABN  4.40  240.6180  240.7973    9.00  7.104649e-005  5.305157e-005  5.278246e-006  3.922714e-006  
20160921    192736  LACR  4.40  271.6220  271.8163    9.00  7.916902e-005  1.260116e-004  5.018890e-006  7.720000e-006  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев.
20160921    192736  LSNR  4.40  243.8280  244.0199    9.00  1.233300e-004  1.153000e-004  2.698900e-006  2.888907e-006  Глины, суглинки, супесь.
20160921    192736  LSNR  4.40  243.8280  244.0199    9.00  1.265621e-004  1.141724e-004  2.787850e-006  2.835469e-006  Глины, суглинки, супесь.
20160921    192736  LZRR  4.40  208.2620  208.4642    9.00  4.401269e-004  4.070050e-004  2.009494e-005  1.852600e-005  
20160921    192736   NCK  4.40  238.4430  238.6322    9.00  5.401958e-005  6.054801e-005  4.566808e-006  3.936662e-006  
20160921    192736   NEY  4.40  163.2630  163.6142    9.00  4.982391e-004  4.779437e-004  1.843041e-005  2.263079e-005  
20160921    192736  NVNR  4.40  248.7070  248.8823    9.00  0.000000e+000  8.204389e-004  0.000000e+000  1.039112e-005  
20160921    192736  SHA1  4.40  192.9260  193.2462    9.00  2.743820e-004  3.084788e-004  1.736425e-005  1.844040e-005  Известняк
20160921    192736   SOC  4.40  157.3370  157.6046    9.00  7.927947e-004  8.948252e-004  3.843744e-005  3.733981e-005  Глинистые сланцы
20160921    192736  SPGR  4.40  344.7850  344.9051    9.00  3.402422e-005  2.924453e-005  2.197982e-006  2.198985e-006  Суглинки плотные, маловлажные, с включениями щебня и гальки
20160921    192736  STDR  4.40  267.3990  267.5625    9.00  1.573096e-005  2.943486e-005  1.220567e-006  3.847097e-006  Песчано-валунно-галечные отложения
20160921    192736  VSLR  4.40  134.2810  134.6054    9.00  4.550157e-004  6.932629e-004  2.090032e-005  2.378556e-005  
20160921    192736   ZEI  4.40  239.1050  239.3545    9.00  2.902992e-004  2.088934e-004  9.861664e-006  8.733853e-006  Ледниковые отложения, ниже по разрезу гранитоиды и сланцы
20161030  052705.8  AHMR  4.40  114.5910  116.0971   18.00  3.203456e-003  2.637778e-003  1.100304e-004  1.114385e-004  
20161030  052705.8  ALER  4.40  269.7750  270.4093   18.00  3.022235e-004  2.561398e-004  1.097554e-005  9.828708e-006  
20161030  052705.8   ANN  4.40  197.3280  198.1525   18.00  6.999559e-004  2.686043e-003  1.165859e-005  1.530495e-005  Суглинок, аллювий, глины сланцеватые, песчаники
20161030  052705.8   ANN  4.40  197.3280  198.1525   18.00  1.424006e-004  2.286137e-004  1.200724e-005  1.637707e-005  Суглинок, аллювий, глины сланцеватые, песчаники
20161030  052705.8  ARNR  4.40  392.9680  393.3995   18.00  1.550387e-005  2.454801e-005  1.419540e-006  2.031632e-006  Песчано-валунно-галечные отложения
20161030  052705.8  ARXR  4.40  151.2900  152.5416   18.00  1.587937e-003  2.337313e-003  2.154403e-005  5.623358e-005  
20161030  052705.8  BEYR  4.40  257.2890  257.9663   18.00  2.875133e-004  7.744336e-005  8.840148e-006  3.754900e-006  Мергелистые известняки
20161030  052705.8   DBC  4.40  597.2440  597.5414   18.00  1.548004e-005  1.219992e-005  1.453985e-006  1.115795e-006  Известняк
20161030  052705.8  DOMR  4.40  190.9270  191.9312   18.00  3.930031e-004  1.152313e-004  8.212656e-006  2.303766e-006  
20161030  052705.8  GOYR  4.40   19.3150   26.6075   18.00  1.167013e-002  1.539300e-002  4.009255e-004  3.564701e-004  
20161030  052705.8  GUZR  4.40   46.5460   50.2075   18.00  5.301351e-003  5.941160e-003  1.593924e-004  1.502519e-004  
20161030  052705.8  KGUR  4.40  102.3810  103.9627   18.00  3.363600e-004  3.271200e-004  1.918343e-005  1.707001e-005  
20161030  052705.8  KIV0  4.40  248.2130  248.9542   18.00  5.779680e-003  4.889240e-003  2.942063e-004  3.029190e-004  Известняк
20161030  052705.8  LABN  4.40  101.2630  102.9015   18.00  1.612167e-003  2.779248e-003  9.849482e-005  1.796139e-004  
20161030  052705.8  LACR  4.40  407.9760  408.4311   18.00  2.790669e-005  2.590518e-005  1.681572e-006  1.555768e-006  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев.
20161030  052705.8  LZRR  4.40   34.7780   39.2431   18.00  5.889794e-003  5.269713e-003  2.351985e-004  2.541314e-004  
20161030  052705.8   NCK  4.40  329.4380  329.9570   18.00  6.874042e-005  5.885318e-005  6.335741e-006  5.218148e-006  
20161030  052705.8   NEY  4.40  271.8400  272.5540   18.00  7.082695e-005  6.853555e-005  3.993068e-006  4.990306e-006  
20161030  052705.8  RPOR  4.40   76.6150   78.8405   18.00  1.724747e-003  1.488676e-003  4.655536e-005  5.417857e-005  
20161030  052705.8  SHA1  4.40  249.4970  250.3069   18.00  2.076362e-004  3.934010e-004  1.204223e-005  1.742209e-005  Известняк
20161030  052705.8   SOC  4.40   71.2050   73.4892   18.00  9.695556e-004  6.807890e-004  6.043352e-005  3.509095e-005  Глинистые сланцы
20161030  052705.8  SPGR  4.40  136.2110  137.4083   18.00  2.104252e-004  2.897871e-004  2.746013e-005  2.775250e-005  Суглинки плотные, маловлажные, с включениями щебня и гальки
20161030  052705.8  VSLR  4.40   88.9720   90.8426   18.00  9.217929e-004  1.114850e-003  1.219942e-004  8.502341e-005  
20170313  022519.8  AHMR  4.40  288.6110  288.6661    5.00  2.962891e-005  4.567930e-005  2.608406e-006  2.735142e-006  
20170313  022519.8   AKT  4.40  348.8040  348.8576    5.00  0.000000e+000  1.919063e-005  0.000000e+000  1.576370e-006  Аргиллит
20170313  022519.8  ALER  4.40  267.3690  267.4258    5.00  6.022149e-005  0.000000e+000  3.802647e-006  0.000000e+000  
20170313  022519.8  ARNR  4.40   96.1760   96.3286    5.00  4.046683e-004  2.966448e-004  1.283713e-005  1.249019e-005  Песчано-валунно-галечные отложения
20170313  022519.8  ARNR  4.40   96.1760   96.3286    5.00  4.113450e-004  3.138200e-004  2.605544e-005  2.525357e-005  Песчано-валунно-галечные отложения
20170313  022519.8  ARXR  4.40  234.2570  234.3472    5.00  1.442242e-004  1.312469e-004  7.604179e-006  7.383329e-006  
20170313  022519.8  BEYR  4.40  190.1030  190.1879    5.00  5.412344e-005  2.008477e-005  2.983158e-006  1.899249e-006  Мергелистые известняки
20170313  022519.8  BTKR  4.40  125.3810  125.5058    5.00  2.761562e-004  1.886000e-004  1.755285e-005  1.812280e-005  Суглинки и супеси, ниже по разрезу глины
20170313  022519.8  BTKR  4.40  125.3810  125.5058    5.00  2.960471e-004  1.966469e-004  1.234409e-005  1.224722e-005  Суглинки и супеси, ниже по разрезу глины
20170313  022519.8  BTLR  4.40  208.2690  208.3545    5.00  3.826328e-005  4.267109e-005  3.165708e-006  3.809221e-006  Песчаник
20170313  022519.8  BUJR  4.40  284.1320  284.1845    5.00  3.938554e-005  3.240703e-005  4.624803e-006  3.264854e-006  Песчаник
20170313  022519.8   DBC  4.40  265.1770  265.2415    5.00  2.261332e-005  1.787793e-005  1.873456e-006  1.285203e-006  Известняк
20170313  022519.8  DIGR  4.40   53.1640   53.6103    5.00  1.343920e-003  7.849474e-004  3.500714e-005  3.035098e-005  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды
20170313  022519.8  DLMR  4.40  249.0980  249.1623    5.00  1.430016e-004  1.395055e-004  9.228033e-006  1.086025e-005  Делювий
20170313  022519.8  DOMR  4.40  194.6990  194.8111    5.00  1.295898e-004  1.457883e-004  3.772306e-006  4.562341e-006  
20170313  022519.8   DVE  4.40  206.9980  207.0792    5.00  9.245625e-005  6.822500e-005  5.538633e-006  6.005916e-006  
20170313  022519.8  ERBR  4.40  447.0290  447.0603    5.00  1.182958e-004  8.517718e-005  9.822892e-006  9.016618e-006  
20170313  022519.8  FSTR  4.40  353.5610  353.6256    5.00  8.960547e-006  1.069961e-005  6.415156e-007  6.134088e-007  
20170313  022519.8  GNBR  4.40  268.3070  268.3789    5.00  3.597609e-005  3.432688e-005  3.107665e-006  2.760749e-006  Известняк
20170313  022519.8   GRO  4.40  189.4230  189.4930    5.00  5.724336e-005  6.861602e-005  4.859497e-006  5.793669e-006  Галечники
20170313  022519.8  GUZR  4.40  338.8640  338.9140    5.00  6.825293e-006  0.000000e+000  6.573656e-007  0.000000e+000  
20170313  022519.8  HNZR  4.40  248.0370  248.1268    5.00  2.120390e-005  2.267188e-005  1.864535e-006  2.325722e-006  Скала, известняк
20170313  022519.8  KMGR  4.40  118.1620  118.3013    5.00  3.227367e-004  2.724124e-004  1.589221e-005  1.216198e-005  Супесь, суглинок
20170313  022519.8  KMKR  4.40  281.8550  281.9394    5.00  6.428125e-005  7.383125e-005  3.274553e-006  3.363304e-006  Аргиллит
20170313  022519.8  KORR  4.40   78.9860   79.1855    5.00  1.469512e-003  3.407331e-003  7.791793e-005  1.605281e-004  Суглинки, глины с прослоями песков
20170313  022519.8  KRNR  4.40  266.2280  266.3014    5.00  1.643516e-005  2.097109e-005  1.051328e-006  1.538334e-006  Известняк
20170313  022519.8  LACR  4.40   65.8550   66.1534    5.00  1.276212e-003  1.014490e-003  5.743353e-005  6.152292e-005  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев.
20170313  022519.8  LSNR  4.40   93.6810   93.8527    5.00  1.270885e-003  1.088321e-003  1.283242e-005  1.280867e-005  Глины, суглинки, супесь.
20170313  022519.8   MAK  4.40  316.4850  316.5252    5.00  2.840258e-005  3.515889e-005  3.045168e-006  3.202853e-006  Аллювиальные отложения
20170313  022519.8   NCK  4.40  118.9280  119.0551    5.00  7.304304e-004  9.271158e-004  4.238123e-005  5.059664e-005  
20170313  022519.8   NEY  4.40  121.1730  121.3589    5.00  1.793422e-004  1.829914e-004  9.811881e-006  1.222051e-005  
20170313  022519.8  PRTR  4.40  154.5450  154.6303    5.00  4.735625e-004  4.467438e-004  2.004418e-005  1.827082e-005  Глина, суглинок, песчано-валунно-галечные отложения
20170313  022519.8  PRTR  4.40  154.5450  154.6303    5.00  1.151781e-003  4.564559e-004  1.165220e-005  1.301500e-005  Глина, суглинок, песчано-валунно-галечные отложения
20170313  022519.8  RPOR  4.40  312.9870  313.0371    5.00  5.620704e-006  1.054414e-005  5.641772e-007  9.668162e-007  
20170313  022519.8  SGKR  4.40  324.9600  325.0076    5.00  5.863828e-005  4.259453e-005  2.362562e-006  2.327205e-006  Известняк
20170313  022519.8  SHA1  4.40  168.5090  168.6594    5.00  6.617133e-005  7.724255e-005  5.123418e-006  6.228803e-006  Известняк
20170313  022519.8   SOC  4.40  344.7250  344.7639    5.00  1.707408e-005  2.006787e-005  1.264912e-006  1.580905e-006  Глинистые сланцы
20170313  022519.8  STDR  4.40  108.6420  108.7737    5.00  1.182131e-003  1.345925e-003  1.188746e-005  1.360549e-005  Песчано-валунно-галечные отложения
20170313  022519.8  STDR  4.40  108.6420  108.7737    5.00  3.612250e-004  4.480875e-004  2.189014e-005  3.612845e-005  Песчано-валунно-галечные отложения
20170313  022519.8  TRKR  4.40  166.6580  166.7372    5.00  5.507812e-004  3.145938e-004  2.785615e-005  1.735639e-005  Глина, суглинок, песчано-валунно-галечные отложения
20170313  022519.8  TRKR  4.40  166.6580  166.7372    5.00  1.236475e-003  3.178690e-004  1.252305e-005  1.204718e-005  Глина, суглинок, песчано-валунно-галечные отложения
